GID,GO,EVIDENCE,Aspect
LotjaGi2g1v0108500_LC.1,GO:0015074,ISS,P
LotjaGi2g1v0108600.1,GO:0006139,ISS,P
LotjaGi2g1v0108600.1,GO:0044237,ISS,P
LotjaGi2g1v0108600.1,GO:0006396,ISS,P
LotjaGi2g1v0108700_LC.1,GO:0015074,ISS,P
LotjaGi2g1v0108900_LC.1,GO:0015074,ISS,P
LotjaGi2g1v0109300.1,GO:0006413,ISS,P
LotjaGi2g1v0109300.2,GO:0006413,ISS,P
LotjaGi2g1v0109800.1,GO:0009086,ISS,P
LotjaGi2g1v0109800.1,GO:0008652,ISS,P
LotjaGi2g1v0110000_LC.1,GO:0015074,ISS,P
LotjaGi2g1v0110900.1,GO:0055085,ISS,P
LotjaGi2g1v0111000.1,GO:0055085,ISS,P
LotjaGi2g1v0111100.1,GO:0006260,ISS,P
LotjaGi2g1v0111100.2,GO:0006260,ISS,P
LotjaGi2g1v0111300.1,GO:0006418,ISS,P
LotjaGi2g1v0111300.1,GO:0006438,ISS,P
LotjaGi2g1v0111300.2,GO:0006418,ISS,P
LotjaGi2g1v0111300.2,GO:0006438,ISS,P
LotjaGi2g1v0111300.3,GO:0006418,ISS,P
LotjaGi2g1v0111300.3,GO:0006438,ISS,P
LotjaGi2g1v0111300.4,GO:0006418,ISS,P
LotjaGi2g1v0111300.4,GO:0006438,ISS,P
LotjaGi2g1v0111300.5,GO:0006418,ISS,P
LotjaGi2g1v0111300.5,GO:0006438,ISS,P
LotjaGi2g1v0111600.1,GO:0055085,ISS,P
LotjaGi2g1v0112300_LC.1,GO:0015074,ISS,P
LotjaGi2g1v0112500_LC.1,GO:0015074,ISS,P
LotjaGi2g1v0113200_LC.1,GO:0015074,ISS,P
LotjaGi2g1v0113600.1,GO:0015074,ISS,P
LotjaGi2g1v0114200.1,GO:0006457,ISS,P
LotjaGi2g1v0114200.1,GO:0009408,ISS,P
LotjaGi2g1v0115500.1,GO:0006355,ISS,P
LotjaGi2g1v0115500.2,GO:0006355,ISS,P
LotjaGi2g1v0115600.1,GO:0006355,ISS,P
LotjaGi2g1v0115800.1,GO:0046856,ISS,P
LotjaGi2g1v0115800.3,GO:0046856,ISS,P
LotjaGi2g1v0116300_LC.1,GO:0015074,ISS,P
LotjaGi2g1v0116300_LC.1,GO:0006508,ISS,P
LotjaGi2g1v0118300.1,GO:0007165,ISS,P
LotjaGi2g1v0118300.2,GO:0007165,ISS,P
LotjaGi2g1v0118600.1,GO:0007165,ISS,P
LotjaGi2g1v0118600.2,GO:0007165,ISS,P
LotjaGi2g1v0118900_LC.1,GO:0009765,ISS,P
LotjaGi2g1v0119300.2,GO:0006468,ISS,P
LotjaGi2g1v0119400_LC.1,GO:0006468,ISS,P
LotjaGi2g1v0119800.1,GO:0045454,ISS,P
LotjaGi2g1v0119800.1,GO:0055114,ISS,P
LotjaGi2g1v0119800.1,GO:0006749,ISS,P
LotjaGi2g1v0119800.3,GO:0045454,ISS,P
LotjaGi2g1v0119800.3,GO:0055114,ISS,P
LotjaGi2g1v0119800.3,GO:0006749,ISS,P
LotjaGi2g1v0120800.1,GO:0007165,ISS,P
LotjaGi2g1v0122000.1,GO:0006364,ISS,P
LotjaGi2g1v0122100.1,GO:0015074,ISS,P
LotjaGi2g1v0122200.1,GO:0006526,ISS,P
LotjaGi2g1v0122700.1,GO:0006418,ISS,P
LotjaGi2g1v0122700.1,GO:0006433,ISS,P
LotjaGi2g1v0122700.2,GO:0006433,ISS,P
LotjaGi2g1v0122800.2,GO:0009058,ISS,P
LotjaGi2g1v0122800.3,GO:0009058,ISS,P
LotjaGi2g1v0122800.4,GO:0009058,ISS,P
LotjaGi2g1v0122800.5,GO:0009058,ISS,P
LotjaGi2g1v0123500.1,GO:0006468,ISS,P
LotjaGi2g1v0124000.1,GO:0008610,ISS,P
LotjaGi2g1v0124000.1,GO:0055114,ISS,P
LotjaGi2g1v0124100.1,GO:0005975,ISS,P
LotjaGi2g1v0124100.2,GO:0005975,ISS,P
LotjaGi2g1v0124200.1,GO:0017186,ISS,P
LotjaGi2g1v0124300.1,GO:0006457,ISS,P
LotjaGi2g1v0124300.2,GO:0006457,ISS,P
LotjaGi2g1v0124300.3,GO:0006457,ISS,P
LotjaGi2g1v0124300.4,GO:0006457,ISS,P
LotjaGi2g1v0124700.1,GO:0030001,ISS,P
LotjaGi2g1v0124800.1,GO:0030001,ISS,P
LotjaGi2g1v0124800.2,GO:0030001,ISS,P
LotjaGi2g1v0125000.1,GO:0030001,ISS,P
LotjaGi2g1v0125000.2,GO:0030001,ISS,P
LotjaGi2g1v0125100.1,GO:0030001,ISS,P
LotjaGi2g1v0125400.1,GO:0006355,ISS,P
LotjaGi2g1v0125900.1,GO:0051603,ISS,P
LotjaGi2g1v0125900.3,GO:0051603,ISS,P
LotjaGi2g1v0126600.1,GO:0006396,ISS,P
LotjaGi2g1v0126600.1,GO:0042254,ISS,P
LotjaGi2g1v0126600.3,GO:0006396,ISS,P
LotjaGi2g1v0126600.3,GO:0042254,ISS,P
LotjaGi2g1v0126700.1,GO:0006979,ISS,P
LotjaGi2g1v0126700.1,GO:0055114,ISS,P
LotjaGi2g1v0126700.1,GO:0042744,ISS,P
LotjaGi2g1v0128100.1,GO:0030150,ISS,P
LotjaGi2g1v0128100.2,GO:0030150,ISS,P
LotjaGi2g1v0128200.1,GO:0006355,ISS,P
LotjaGi2g1v0128600.1,GO:0045595,ISS,P
LotjaGi2g1v0128600.2,GO:0006397,ISS,P
LotjaGi2g1v0128600.2,GO:0045595,ISS,P
LotjaGi2g1v0128600.4,GO:0045595,ISS,P
LotjaGi2g1v0128800.1,GO:0055114,ISS,P
LotjaGi2g1v0128900.1,GO:0009765,ISS,P
LotjaGi2g1v0128900.2,GO:0009765,ISS,P
LotjaGi2g1v0129100.1,GO:0009765,ISS,P
LotjaGi2g1v0129100.2,GO:0009765,ISS,P
LotjaGi2g1v0129300.2,GO:0005975,ISS,P
LotjaGi2g1v0129300.2,GO:0030259,ISS,P
LotjaGi2g1v0129300.3,GO:0005975,ISS,P
LotjaGi2g1v0129300.3,GO:0030259,ISS,P
LotjaGi2g1v0129600.1,GO:0006629,ISS,P
LotjaGi2g1v0129700.1,GO:0006629,ISS,P
LotjaGi2g1v0129700.2,GO:0006629,ISS,P
LotjaGi2g1v0129700.3,GO:0006629,ISS,P
LotjaGi2g1v0131100.1,GO:0007165,ISS,P
LotjaGi2g1v0131100.2,GO:0007165,ISS,P
LotjaGi2g1v0131700.1,GO:0031347,ISS,P
LotjaGi2g1v0131700.1,GO:0071446,ISS,P
LotjaGi2g1v0131700.1,GO:2000031,ISS,P
LotjaGi2g1v0131700.2,GO:0031347,ISS,P
LotjaGi2g1v0131700.2,GO:0071446,ISS,P
LotjaGi2g1v0131700.2,GO:2000031,ISS,P
LotjaGi2g1v0132000.1,GO:0031347,ISS,P
LotjaGi2g1v0132000.1,GO:0071446,ISS,P
LotjaGi2g1v0132000.1,GO:2000031,ISS,P
LotjaGi2g1v0132200.1,GO:0006289,ISS,P
LotjaGi2g1v0132200.1,GO:0006139,ISS,P
LotjaGi2g1v0132200.2,GO:0006289,ISS,P
LotjaGi2g1v0132200.2,GO:0006139,ISS,P
LotjaGi2g1v0132200.3,GO:0006289,ISS,P
LotjaGi2g1v0132200.3,GO:0006139,ISS,P
LotjaGi2g1v0132900.1,GO:0005975,ISS,P
LotjaGi2g1v0132900.2,GO:0005975,ISS,P
LotjaGi2g1v0132900.3,GO:0005975,ISS,P
LotjaGi2g1v0132900.4,GO:0005975,ISS,P
LotjaGi2g1v0133000.3,GO:0055085,ISS,P
LotjaGi2g1v0133500.1,GO:0030026,ISS,P
LotjaGi2g1v0133800.1,GO:0006355,ISS,P
LotjaGi2g1v0133900.1,GO:0055114,ISS,P
LotjaGi2g1v0133900.2,GO:0055114,ISS,P
LotjaGi2g1v0133900.3,GO:0055114,ISS,P
LotjaGi2g1v0133900.4,GO:0055114,ISS,P
LotjaGi2g1v0134100_LC.1,GO:0009664,ISS,P
LotjaGi2g1v0134300.1,GO:0009664,ISS,P
LotjaGi2g1v0134300.2,GO:0009664,ISS,P
LotjaGi2g1v0136100.1,GO:0055085,ISS,P
LotjaGi2g1v0136100.2,GO:0055085,ISS,P
LotjaGi2g1v0136300.1,GO:0006508,ISS,P
LotjaGi2g1v0136300.2,GO:0006508,ISS,P
LotjaGi2g1v0136500_LC.1,GO:0006508,ISS,P
LotjaGi2g1v0136700.1,GO:0055085,ISS,P
LotjaGi2g1v0136900.1,GO:0055085,ISS,P
LotjaGi2g1v0136900.2,GO:0055085,ISS,P
LotjaGi2g1v0137200_LC.1,GO:0006412,ISS,P
LotjaGi2g1v0137400.1,GO:0005975,ISS,P
LotjaGi2g1v0137500.1,GO:0006096,ISS,P
LotjaGi2g1v0137500.2,GO:0006096,ISS,P
LotjaGi2g1v0137900.1,GO:0055085,ISS,P
LotjaGi2g1v0137900.1,GO:0006873,ISS,P
LotjaGi2g1v0137900.2,GO:0055085,ISS,P
LotjaGi2g1v0137900.2,GO:0006873,ISS,P
LotjaGi2g1v0138800.1,GO:0055085,ISS,P
LotjaGi2g1v0138800.2,GO:0055085,ISS,P
LotjaGi2g1v0139400.1,GO:0055085,ISS,P
LotjaGi2g1v0139500.1,GO:0006468,ISS,P
LotjaGi2g1v0139500.2,GO:0006468,ISS,P
LotjaGi2g1v0139500.3,GO:0006468,ISS,P
LotjaGi2g1v0140300.1,GO:0007018,ISS,P
LotjaGi2g1v0140400.1,GO:0055114,ISS,P
LotjaGi2g1v0140400.2,GO:0055114,ISS,P
LotjaGi2g1v0140600.1,GO:0006629,ISS,P
LotjaGi2g1v0140600.1,GO:0016042,ISS,P
LotjaGi2g1v0140600.2,GO:0006629,ISS,P
LotjaGi2g1v0140600.2,GO:0016042,ISS,P
LotjaGi2g1v0140600.3,GO:0006629,ISS,P
LotjaGi2g1v0140600.3,GO:0016042,ISS,P
LotjaGi2g1v0140600.4,GO:0006629,ISS,P
LotjaGi2g1v0140600.4,GO:0016042,ISS,P
LotjaGi2g1v0140900.1,GO:0006412,ISS,P
LotjaGi2g1v0140900.2,GO:0006412,ISS,P
LotjaGi2g1v0141300.1,GO:0006378,ISS,P
LotjaGi2g1v0141300.1,GO:0006379,ISS,P
LotjaGi2g1v0141300.2,GO:0006378,ISS,P
LotjaGi2g1v0141300.2,GO:0006379,ISS,P
LotjaGi2g1v0141300.3,GO:0006378,ISS,P
LotjaGi2g1v0141300.3,GO:0006379,ISS,P
LotjaGi2g1v0141300.5,GO:0006378,ISS,P
LotjaGi2g1v0141300.5,GO:0006379,ISS,P
LotjaGi2g1v0141500.1,GO:0006508,ISS,P
LotjaGi2g1v0141500.2,GO:0006508,ISS,P
LotjaGi2g1v0141500.3,GO:0006508,ISS,P
LotjaGi2g1v0141500.4,GO:0006508,ISS,P
LotjaGi2g1v0141600.1,GO:0045944,ISS,P
LotjaGi2g1v0141700.1,GO:0055114,ISS,P
LotjaGi2g1v0141700.2,GO:0055114,ISS,P
LotjaGi2g1v0143100.1,GO:0006412,ISS,P
LotjaGi2g1v0143100.2,GO:0006412,ISS,P
LotjaGi2g1v0143500.1,GO:0030001,ISS,P
LotjaGi2g1v0143500.2,GO:0030001,ISS,P
LotjaGi2g1v0143600.1,GO:0030001,ISS,P
LotjaGi2g1v0144100_LC.1,GO:0006367,ISS,P
LotjaGi2g1v0144100_LC.2,GO:0006367,ISS,P
LotjaGi2g1v0144100_LC.5,GO:0006367,ISS,P
LotjaGi2g1v0144600.1,GO:0006281,ISS,P
LotjaGi2g1v0144800.1,GO:0006355,ISS,P
LotjaGi2g1v0145300.1,GO:0007064,ISS,P
LotjaGi2g1v0145300.2,GO:0007064,ISS,P
LotjaGi2g1v0145800.1,GO:0009966,ISS,P
LotjaGi2g1v0145800.1,GO:0043666,ISS,P
LotjaGi2g1v0145800.2,GO:0009966,ISS,P
LotjaGi2g1v0145800.2,GO:0043666,ISS,P
LotjaGi2g1v0145800.3,GO:0009966,ISS,P
LotjaGi2g1v0145800.3,GO:0043666,ISS,P
LotjaGi2g1v0146100.1,GO:0006355,ISS,P
LotjaGi2g1v0146700.1,GO:0006355,ISS,P
LotjaGi2g1v0147200.1,GO:0006508,ISS,P
LotjaGi2g1v0147600.1,GO:0055114,ISS,P
LotjaGi2g1v0147700.1,GO:0055114,ISS,P
LotjaGi2g1v0148300.1,GO:0055114,ISS,P
LotjaGi2g1v0149700.1,GO:0055085,ISS,P
LotjaGi2g1v0149900.1,GO:0006506,ISS,P
LotjaGi2g1v0149900.2,GO:0006506,ISS,P
LotjaGi2g1v0150400.1,GO:0055085,ISS,P
LotjaGi2g1v0150400.2,GO:0055085,ISS,P
LotjaGi2g1v0150400.3,GO:0055085,ISS,P
LotjaGi2g1v0150400.4,GO:0055085,ISS,P
LotjaGi2g1v0150900.1,GO:0006468,ISS,P
LotjaGi2g1v0150900.3,GO:0006468,ISS,P
LotjaGi2g1v0151100.1,GO:0055114,ISS,P
LotjaGi2g1v0151100.2,GO:0055114,ISS,P
LotjaGi2g1v0151200.1,GO:0008299,ISS,P
LotjaGi2g1v0151700.1,GO:0006355,ISS,P
LotjaGi2g1v0151700.1,GO:0045944,ISS,P
LotjaGi2g1v0152100.1,GO:0055114,ISS,P
LotjaGi2g1v0152100.2,GO:0055114,ISS,P
LotjaGi2g1v0152800.1,GO:0006468,ISS,P
LotjaGi2g1v0152900.1,GO:0006468,ISS,P
LotjaGi2g1v0152900.2,GO:0006468,ISS,P
LotjaGi2g1v0152900.3,GO:0006468,ISS,P
LotjaGi2g1v0153100.1,GO:0006357,ISS,P
LotjaGi2g1v0153700.1,GO:0006357,ISS,P
LotjaGi2g1v0153800.1,GO:0006468,ISS,P
LotjaGi2g1v0154200.1,GO:0055114,ISS,P
LotjaGi2g1v0154200.2,GO:0055114,ISS,P
LotjaGi2g1v0154400.1,GO:0006468,ISS,P
LotjaGi2g1v0154400.2,GO:0006468,ISS,P
LotjaGi2g1v0154600.2,GO:0006468,ISS,P
LotjaGi2g1v0154700.1,GO:0006508,ISS,P
LotjaGi2g1v0155300.1,GO:0006412,ISS,P
LotjaGi2g1v0155300.2,GO:0006412,ISS,P
LotjaGi2g1v0155300.3,GO:0006412,ISS,P
LotjaGi2g1v0155700.1,GO:0055114,ISS,P
LotjaGi2g1v0155800.1,GO:0055114,ISS,P
LotjaGi2g1v0155900.1,GO:0055114,ISS,P
LotjaGi2g1v0156400_LC.10,GO:0006281,ISS,P
LotjaGi2g1v0156400_LC.17,GO:0006281,ISS,P
LotjaGi2g1v0156400_LC.26,GO:0006281,ISS,P
LotjaGi2g1v0156400_LC.34,GO:0006284,ISS,P
LotjaGi2g1v0156400_LC.34,GO:0006281,ISS,P
LotjaGi2g1v0156400_LC.37,GO:0006284,ISS,P
LotjaGi2g1v0156400_LC.37,GO:0006281,ISS,P
LotjaGi2g1v0156400_LC.6,GO:0006284,ISS,P
LotjaGi2g1v0156400_LC.6,GO:0006281,ISS,P
LotjaGi2g1v0156400_LC.9,GO:0006281,ISS,P
LotjaGi2g1v0156700.1,GO:0006891,ISS,P
LotjaGi2g1v0156900.1,GO:0006468,ISS,P
LotjaGi2g1v0156900.2,GO:0006468,ISS,P
LotjaGi2g1v0157200.1,GO:0016311,ISS,P
LotjaGi2g1v0157400.1,GO:0006096,ISS,P
LotjaGi2g1v0157400.2,GO:0006096,ISS,P
LotjaGi2g1v0157400.3,GO:0006096,ISS,P
LotjaGi2g1v0157400.4,GO:0006096,ISS,P
LotjaGi2g1v0157400.5,GO:0006096,ISS,P
LotjaGi2g1v0157400.6,GO:0006096,ISS,P
LotjaGi2g1v0157500.1,GO:0006090,ISS,P
LotjaGi2g1v0157600.1,GO:0055114,ISS,P
LotjaGi2g1v0158000_LC.1,GO:0000398,ISS,P
LotjaGi2g1v0158200_LC.1,GO:0000723,ISS,P
LotjaGi2g1v0158200_LC.1,GO:0006281,ISS,P
LotjaGi2g1v0158300.1,GO:0000398,ISS,P
LotjaGi2g1v0158500.1,GO:0006412,ISS,P
LotjaGi2g1v0158600.1,GO:0006412,ISS,P
LotjaGi2g1v0158600.2,GO:0006412,ISS,P
LotjaGi2g1v0158600.4,GO:0006412,ISS,P
LotjaGi2g1v0158600.5,GO:0006412,ISS,P
LotjaGi2g1v0158800.1,GO:0006812,ISS,P
LotjaGi2g1v0158800.1,GO:0055085,ISS,P
LotjaGi2g1v0158800.2,GO:0006812,ISS,P
LotjaGi2g1v0158800.2,GO:0055085,ISS,P
LotjaGi2g1v0158800.3,GO:0006812,ISS,P
LotjaGi2g1v0158800.3,GO:0055085,ISS,P
LotjaGi2g1v0158800.4,GO:0006812,ISS,P
LotjaGi2g1v0158800.4,GO:0055085,ISS,P
LotjaGi2g1v0158800.5,GO:0006812,ISS,P
LotjaGi2g1v0158800.5,GO:0055085,ISS,P
LotjaGi2g1v0159000.1,GO:0006812,ISS,P
LotjaGi2g1v0159000.1,GO:0055085,ISS,P
LotjaGi2g1v0159100.1,GO:0032147,ISS,P
LotjaGi2g1v0159100.1,GO:0060236,ISS,P
LotjaGi2g1v0159300.1,GO:0009058,ISS,P
LotjaGi2g1v0159600.1,GO:0005975,ISS,P
LotjaGi2g1v0160200.1,GO:0006979,ISS,P
LotjaGi2g1v0160200.1,GO:0055114,ISS,P
LotjaGi2g1v0160200.1,GO:0042744,ISS,P
LotjaGi2g1v0160500.1,GO:0000226,ISS,P
LotjaGi2g1v0160500.4,GO:0000226,ISS,P
LotjaGi2g1v0161200.1,GO:0006096,ISS,P
LotjaGi2g1v0162100.1,GO:0006468,ISS,P
LotjaGi2g1v0162400.1,GO:0009765,ISS,P
LotjaGi2g1v0162800.1,GO:0006457,ISS,P
LotjaGi2g1v0162800.2,GO:0006457,ISS,P
LotjaGi2g1v0163900.1,GO:0006468,ISS,P
LotjaGi2g1v0164100_LC.1,GO:0015074,ISS,P
LotjaGi2g1v0164300.1,GO:0006412,ISS,P
LotjaGi2g1v0164600.1,GO:0006468,ISS,P
LotjaGi2g1v0164600.2,GO:0006468,ISS,P
LotjaGi2g1v0164600.3,GO:0006468,ISS,P
LotjaGi2g1v0165100.1,GO:0006415,ISS,P
LotjaGi2g1v0165100.2,GO:0006415,ISS,P
LotjaGi2g1v0165100.3,GO:0006415,ISS,P
LotjaGi2g1v0165400.1,GO:0055114,ISS,P
LotjaGi2g1v0166000.1,GO:0006979,ISS,P
LotjaGi2g1v0166000.1,GO:0055114,ISS,P
LotjaGi2g1v0166000.1,GO:0042744,ISS,P
LotjaGi2g1v0166100.1,GO:0016192,ISS,P
LotjaGi2g1v0166100.2,GO:0016192,ISS,P
LotjaGi2g1v0166200.1,GO:0006725,ISS,P
LotjaGi2g1v0166200.1,GO:0055114,ISS,P
LotjaGi2g1v0166400.1,GO:0006725,ISS,P
LotjaGi2g1v0166400.1,GO:0055114,ISS,P
LotjaGi2g1v0166600_LC.1,GO:0016575,ISS,P
LotjaGi2g1v0168400.1,GO:0006821,ISS,P
LotjaGi2g1v0168400.1,GO:0055085,ISS,P
LotjaGi2g1v0168400.2,GO:0006821,ISS,P
LotjaGi2g1v0168400.2,GO:0055085,ISS,P
LotjaGi2g1v0168400.3,GO:0006821,ISS,P
LotjaGi2g1v0168400.3,GO:0055085,ISS,P
LotjaGi2g1v0168400.4,GO:0006821,ISS,P
LotjaGi2g1v0168400.4,GO:0055085,ISS,P
LotjaGi2g1v0168500.1,GO:0042256,ISS,P
LotjaGi2g1v0168600.1,GO:0006457,ISS,P
LotjaGi2g1v0168600.2,GO:0006457,ISS,P
LotjaGi2g1v0168600.3,GO:0006457,ISS,P
LotjaGi2g1v0170000.1,GO:0005975,ISS,P
LotjaGi2g1v0170100.1,GO:0055085,ISS,P
LotjaGi2g1v0170100.2,GO:0006468,ISS,P
LotjaGi2g1v0170100.3,GO:0006468,ISS,P
LotjaGi2g1v0170400.1,GO:0055114,ISS,P
LotjaGi2g1v0170400.2,GO:0055114,ISS,P
LotjaGi2g1v0170800.1,GO:0006468,ISS,P
LotjaGi2g1v0170900.2,GO:0055114,ISS,P
LotjaGi2g1v0171600.1,GO:0007165,ISS,P
LotjaGi2g1v0171600.2,GO:0007165,ISS,P
LotjaGi2g1v0171600.3,GO:0007165,ISS,P
LotjaGi2g1v0171600.4,GO:0007165,ISS,P
LotjaGi2g1v0171600.5,GO:0007165,ISS,P
LotjaGi2g1v0174600.1,GO:0007165,ISS,P
LotjaGi2g1v0174700.1,GO:0007165,ISS,P
LotjaGi2g1v0175000_LC.1,GO:0007165,ISS,P
LotjaGi2g1v0175200.1,GO:0007165,ISS,P
LotjaGi2g1v0175300_LC.1,GO:0007165,ISS,P
LotjaGi2g1v0175400_LC.1,GO:0007165,ISS,P
LotjaGi2g1v0175700.1,GO:0007165,ISS,P
LotjaGi2g1v0177100.1,GO:0006508,ISS,P
LotjaGi2g1v0177600_LC.1,GO:0007275,ISS,P
LotjaGi2g1v0178300.1,GO:0007165,ISS,P
LotjaGi2g1v0178400.1,GO:0006508,ISS,P
LotjaGi2g1v0178900.1,GO:0055085,ISS,P
LotjaGi2g1v0179200.1,GO:0055085,ISS,P
LotjaGi2g1v0179200.2,GO:0055085,ISS,P
LotjaGi2g1v0179200.3,GO:0055085,ISS,P
LotjaGi2g1v0179200.4,GO:0055085,ISS,P
LotjaGi2g1v0179400.1,GO:0055085,ISS,P
LotjaGi2g1v0180000.1,GO:0006486,ISS,P
LotjaGi2g1v0180000.2,GO:0006486,ISS,P
LotjaGi2g1v0180300.1,GO:0007165,ISS,P
LotjaGi2g1v0180300.4,GO:0007165,ISS,P
LotjaGi2g1v0180300.6,GO:0007165,ISS,P
LotjaGi2g1v0180600.2,GO:0007165,ISS,P
LotjaGi2g1v0180900_LC.1,GO:0000723,ISS,P
LotjaGi2g1v0180900_LC.1,GO:0006281,ISS,P
LotjaGi2g1v0182000.1,GO:0006415,ISS,P
LotjaGi2g1v0182000.3,GO:0006415,ISS,P
LotjaGi2g1v0182900.1,GO:0005985,ISS,P
LotjaGi2g1v0183200.1,GO:0006355,ISS,P
LotjaGi2g1v0183200.2,GO:0006355,ISS,P
LotjaGi2g1v0183400.1,GO:0006355,ISS,P
LotjaGi2g1v0183500_LC.1,GO:0055114,ISS,P
LotjaGi2g1v0183500_LC.2,GO:0055114,ISS,P
LotjaGi2g1v0183500_LC.3,GO:0055114,ISS,P
LotjaGi2g1v0184400.1,GO:0006355,ISS,P
LotjaGi2g1v0184700.1,GO:0000272,ISS,P
LotjaGi2g1v0184900.1,GO:0006811,ISS,P
LotjaGi2g1v0184900.1,GO:0055085,ISS,P
LotjaGi2g1v0185000.1,GO:0006811,ISS,P
LotjaGi2g1v0185000.1,GO:0055085,ISS,P
LotjaGi2g1v0185100.1,GO:0006811,ISS,P
LotjaGi2g1v0185100.1,GO:0055085,ISS,P
LotjaGi2g1v0185100.2,GO:0006811,ISS,P
LotjaGi2g1v0185100.2,GO:0055085,ISS,P
LotjaGi2g1v0185300.1,GO:0019752,ISS,P
LotjaGi2g1v0185300.1,GO:0006536,ISS,P
LotjaGi2g1v0185400.1,GO:0006260,ISS,P
LotjaGi2g1v0185400.1,GO:0006261,ISS,P
LotjaGi2g1v0185400.3,GO:0006260,ISS,P
LotjaGi2g1v0185400.3,GO:0006261,ISS,P
LotjaGi2g1v0185400.4,GO:0006260,ISS,P
LotjaGi2g1v0185400.4,GO:0006261,ISS,P
LotjaGi2g1v0186100.1,GO:0006468,ISS,P
LotjaGi2g1v0186100.2,GO:0006468,ISS,P
LotjaGi2g1v0186200.1,GO:0006396,ISS,P
LotjaGi2g1v0186500.1,GO:0007165,ISS,P
LotjaGi2g1v0186500.3,GO:0007165,ISS,P
LotjaGi2g1v0186700.1,GO:0007165,ISS,P
LotjaGi2g1v0186700.3,GO:0007165,ISS,P
LotjaGi2g1v0186800.1,GO:0007165,ISS,P
LotjaGi2g1v0186800.2,GO:0007165,ISS,P
LotjaGi2g1v0187000_LC.1,GO:0015074,ISS,P
LotjaGi2g1v0187300.1,GO:0055114,ISS,P
LotjaGi2g1v0187300.2,GO:0055114,ISS,P
LotjaGi2g1v0187300.3,GO:0055114,ISS,P
LotjaGi2g1v0187300.4,GO:0055114,ISS,P
LotjaGi2g1v0187400.1,GO:0055114,ISS,P
LotjaGi2g1v0187400.2,GO:0055114,ISS,P
LotjaGi2g1v0187500.1,GO:0055114,ISS,P
LotjaGi2g1v0188200.1,GO:0006071,ISS,P
LotjaGi2g1v0189200_LC.1,GO:0006071,ISS,P
LotjaGi2g1v0189800.1,GO:0046856,ISS,P
LotjaGi2g1v0191200.1,GO:0005975,ISS,P
LotjaGi2g1v0191300.1,GO:0006412,ISS,P
LotjaGi2g1v0191400.1,GO:0006397,ISS,P
LotjaGi2g1v0191500.1,GO:0007186,ISS,P
LotjaGi2g1v0191500.1,GO:0007165,ISS,P
LotjaGi2g1v0191500.2,GO:0007186,ISS,P
LotjaGi2g1v0191500.2,GO:0007165,ISS,P
LotjaGi2g1v0191500.3,GO:0007186,ISS,P
LotjaGi2g1v0191500.3,GO:0007165,ISS,P
LotjaGi2g1v0191500.4,GO:0007186,ISS,P
LotjaGi2g1v0191500.4,GO:0007165,ISS,P
LotjaGi2g1v0191500.5,GO:0007186,ISS,P
LotjaGi2g1v0191500.5,GO:0007165,ISS,P
LotjaGi2g1v0191500.6,GO:0007186,ISS,P
LotjaGi2g1v0191500.6,GO:0007165,ISS,P
LotjaGi2g1v0191600.1,GO:0016567,ISS,P
LotjaGi2g1v0191700.1,GO:0006886,ISS,P
LotjaGi2g1v0191700.1,GO:0055114,ISS,P
LotjaGi2g1v0191800.1,GO:0055114,ISS,P
LotjaGi2g1v0191800.2,GO:0055114,ISS,P
LotjaGi2g1v0192400.1,GO:0006468,ISS,P
LotjaGi2g1v0192600.1,GO:0055114,ISS,P
LotjaGi2g1v0192800.1,GO:0006355,ISS,P
LotjaGi2g1v0192900.1,GO:0006807,ISS,P
LotjaGi2g1v0192900.1,GO:0006542,ISS,P
LotjaGi2g1v0193000.1,GO:0071805,ISS,P
LotjaGi2g1v0193200.1,GO:0006396,ISS,P
LotjaGi2g1v0193200.1,GO:0042254,ISS,P
LotjaGi2g1v0193500.1,GO:0006457,ISS,P
LotjaGi2g1v0193700.1,GO:0071805,ISS,P
LotjaGi2g1v0194000.1,GO:0006457,ISS,P
LotjaGi2g1v0194000.1,GO:0009408,ISS,P
LotjaGi2g1v0194000.2,GO:0006457,ISS,P
LotjaGi2g1v0194000.2,GO:0009408,ISS,P
LotjaGi2g1v0194700.1,GO:0006468,ISS,P
LotjaGi2g1v0194800.1,GO:0006468,ISS,P
LotjaGi2g1v0195000.1,GO:0006468,ISS,P
LotjaGi2g1v0195000.2,GO:0006468,ISS,P
LotjaGi2g1v0196100.1,GO:0005975,ISS,P
LotjaGi2g1v0196100.1,GO:0055114,ISS,P
LotjaGi2g1v0196100.2,GO:0005975,ISS,P
LotjaGi2g1v0196100.2,GO:0055114,ISS,P
LotjaGi2g1v0196100.3,GO:0005975,ISS,P
LotjaGi2g1v0196100.3,GO:0055114,ISS,P
LotjaGi2g1v0196100.4,GO:0005975,ISS,P
LotjaGi2g1v0196100.4,GO:0055114,ISS,P
LotjaGi2g1v0196100.5,GO:0005975,ISS,P
LotjaGi2g1v0196100.5,GO:0055114,ISS,P
LotjaGi2g1v0196100.7,GO:0005975,ISS,P
LotjaGi2g1v0196100.7,GO:0055114,ISS,P
LotjaGi2g1v0196100.8,GO:0005975,ISS,P
LotjaGi2g1v0196100.8,GO:0055114,ISS,P
LotjaGi2g1v0196200.1,GO:0006886,ISS,P
LotjaGi2g1v0196200.2,GO:0006886,ISS,P
